loss,accuracy,lr
2.124697685241699,0.14499999582767487,0.001
1.7409533262252808,0.14499999582767487,0.001
1.481590986251831,0.26249998807907104,0.001
1.3065104484558105,0.6100000143051147,0.001
1.210233211517334,0.7524999976158142,0.001
1.0868476629257202,0.800000011920929,0.001
1.0118200778961182,0.8025000095367432,0.001
0.9625003337860107,0.7900000214576721,0.001
0.9165425896644592,0.7749999761581421,0.001
0.8723021149635315,0.7749999761581421,0.001
0.8264347910881042,0.7825000286102295,0.001
0.8007715344429016,0.7774999737739563,0.001
0.7729934453964233,0.7825000286102295,0.001
0.7470855116844177,0.7825000286102295,0.001
0.7084110379219055,0.8100000023841858,0.001
0.6885994672775269,0.7950000166893005,0.001
0.6422308087348938,0.8025000095367432,0.001
0.6172926425933838,0.8050000071525574,0.001
0.6539060473442078,0.7975000143051147,0.001
0.6137588620185852,0.8025000095367432,0.001
0.578161895275116,0.8075000047683716,0.001
0.5695089101791382,0.8199999928474426,0.001
0.5520340204238892,0.8199999928474426,0.001
0.5585694909095764,0.800000011920929,0.001
0.5258198976516724,0.8075000047683716,0.001
0.5412148833274841,0.8174999952316284,0.001
0.5357823967933655,0.8025000095367432,0.001
0.5495266914367676,0.8050000071525574,0.001
0.5171861052513123,0.7975000143051147,0.001
0.5117282867431641,0.8199999928474426,0.001
0.49850690364837646,0.800000011920929,0.001
0.50580894947052,0.8299999833106995,0.001
0.5075981616973877,0.8100000023841858,0.001
0.4946754574775696,0.8100000023841858,0.001
0.4935685098171234,0.8025000095367432,0.001
0.4849930703639984,0.8174999952316284,0.001
0.47947707772254944,0.8224999904632568,0.001
0.4638577401638031,0.8174999952316284,0.001
0.4489688575267792,0.824999988079071,0.001
0.4391857087612152,0.8174999952316284,0.001
0.43918052315711975,0.8274999856948853,0.001
0.43081122636795044,0.824999988079071,0.001
0.4273028075695038,0.8475000262260437,0.001
0.45206397771835327,0.824999988079071,0.001
0.4643900394439697,0.824999988079071,0.001
0.4189225435256958,0.8399999737739563,0.001
0.4472924470901489,0.824999988079071,0.001
0.4357741177082062,0.8450000286102295,0.001
0.43114620447158813,0.8324999809265137,0.001
0.42097872495651245,0.8324999809265137,0.001
0.43277207016944885,0.8424999713897705,0.001
0.42824074625968933,0.8299999833106995,0.001
0.42311161756515503,0.8399999737739563,0.001
0.4302140176296234,0.8274999856948853,0.001
