loss,accuracy,lr
1.3834006786346436,0.30000001192092896,0.001
1.312408685684204,0.38333332538604736,0.001
1.2829341888427734,0.4333333373069763,0.001
1.2398024797439575,0.6333333253860474,0.001
1.2240153551101685,0.5666666626930237,0.001
1.1933562755584717,0.6000000238418579,0.001
1.1736689805984497,0.6333333253860474,0.001
1.1436046361923218,0.6166666746139526,0.001
1.0943974256515503,0.6166666746139526,0.001
1.0631581544876099,0.6333333253860474,0.001
1.0176540613174438,0.699999988079071,0.001
1.0299029350280762,0.7166666388511658,0.001
0.9991199970245361,0.6666666865348816,0.001
0.9683550000190735,0.75,0.001
1.0735397338867188,0.6499999761581421,0.001
1.0486783981323242,0.6499999761581421,0.001
1.0157616138458252,0.6833333373069763,0.001
0.934567391872406,0.75,0.001
0.9159879088401794,0.7166666388511658,0.001
0.9341041445732117,0.6499999761581421,0.001
0.8706513047218323,0.7333333492279053,0.001
0.9063188433647156,0.7166666388511658,0.001
0.8085983395576477,0.7833333611488342,0.001
0.788259744644165,0.800000011920929,0.001
0.8566638827323914,0.7166666388511658,0.001
0.8639241456985474,0.7666666507720947,0.001
0.8534759283065796,0.7333333492279053,0.001
0.7976646423339844,0.75,0.001
0.7788875102996826,0.8166666626930237,0.001
0.9119997620582581,0.699999988079071,0.001
0.6880097985267639,0.8166666626930237,0.001
0.7346119284629822,0.7666666507720947,0.001
0.8292723298072815,0.75,0.001
0.8190122842788696,0.75,0.001
0.7459093332290649,0.8333333134651184,0.001
0.7048324346542358,0.8166666626930237,0.001
0.704650342464447,0.75,0.001
0.731519341468811,0.7833333611488342,0.001
0.693324089050293,0.8166666626930237,0.001
0.7858447432518005,0.800000011920929,0.001
0.6786516308784485,0.8666666746139526,0.001
0.6732587218284607,0.8500000238418579,0.001
0.7699568271636963,0.7666666507720947,0.001
0.6840693950653076,0.8166666626930237,0.001
0.6367082595825195,0.8500000238418579,0.001
0.7286854386329651,0.800000011920929,0.001
0.674064576625824,0.800000011920929,0.001
0.7494853734970093,0.7333333492279053,0.001
0.6355063319206238,0.8166666626930237,0.001
0.585640013217926,0.800000011920929,0.001
0.604846179485321,0.800000011920929,0.001
0.6155285239219666,0.7666666507720947,0.001
0.6604083180427551,0.800000011920929,0.001
0.5879831910133362,0.8500000238418579,0.001
0.5389683842658997,0.8333333134651184,0.001
0.6464769244194031,0.7666666507720947,0.001
0.6348556876182556,0.75,0.001
0.546780526638031,0.8833333253860474,0.001
0.6467001438140869,0.800000011920929,0.001
0.6579635143280029,0.7833333611488342,0.001
0.650317907333374,0.7833333611488342,0.001
0.7081544995307922,0.800000011920929,0.001
0.6208500266075134,0.8166666626930237,0.001
0.5846906304359436,0.7666666507720947,0.001
0.6183784008026123,0.7833333611488342,0.001
0.5640477538108826,0.9166666865348816,0.001
0.5154012441635132,0.8500000238418579,0.001
0.4918726980686188,0.8833333253860474,0.001
0.5721473693847656,0.8166666626930237,0.001
0.49125057458877563,0.8666666746139526,0.001
0.45460498332977295,0.8833333253860474,0.001
0.45027685165405273,0.8500000238418579,0.001
0.5475820899009705,0.8333333134651184,0.001
0.464456170797348,0.8500000238418579,0.001
0.6888992786407471,0.7333333492279053,0.001
0.5458511710166931,0.8500000238418579,0.001
0.5235794186592102,0.8666666746139526,0.001
0.5002942681312561,0.8833333253860474,0.001
0.5396968126296997,0.8833333253860474,0.001
0.5140964388847351,0.8500000238418579,0.001
0.5407112240791321,0.8166666626930237,0.001
0.5046568512916565,0.8500000238418579,0.001
0.5421789884567261,0.8500000238418579,0.001
0.547776997089386,0.8333333134651184,0.001
0.4092108905315399,0.9166666865348816,0.001
0.46349698305130005,0.8833333253860474,0.001
0.5293189287185669,0.8833333253860474,0.001
0.4892682731151581,0.8666666746139526,0.001
0.64890056848526,0.8166666626930237,0.001
0.47691068053245544,0.8999999761581421,0.001
0.4186297655105591,0.949999988079071,0.001
0.5359508395195007,0.8166666626930237,0.001
0.5786029100418091,0.8166666626930237,0.001
0.5513013601303101,0.8500000238418579,0.001
0.41960468888282776,0.8500000238418579,0.001
0.41773515939712524,0.8999999761581421,0.001
0.5349971055984497,0.8833333253860474,0.001
0.5163288712501526,0.8166666626930237,0.001
0.47602686285972595,0.8666666746139526,0.001
0.4783322215080261,0.8999999761581421,0.001
0.42986372113227844,0.8999999761581421,0.001
0.44316884875297546,0.8999999761581421,0.001
0.4342568814754486,0.8666666746139526,0.001
0.4207042157649994,0.8666666746139526,0.001
0.46204879879951477,0.8666666746139526,0.001
0.4005579352378845,0.8833333253860474,0.001
0.49029260873794556,0.8666666746139526,0.001
0.31458839774131775,0.9666666388511658,0.001
0.4064811170101166,0.9166666865348816,0.001
0.506003201007843,0.8333333134651184,0.001
0.45117130875587463,0.8666666746139526,0.001
0.3680790066719055,0.9166666865348816,0.001
0.31809133291244507,0.949999988079071,0.001
0.38375958800315857,0.9166666865348816,0.001
0.3681093454360962,0.949999988079071,0.001
0.3760232925415039,0.8999999761581421,0.001
0.3277645409107208,0.8999999761581421,0.001
0.3834097981452942,0.9333333373069763,0.001
0.32891491055488586,0.9333333373069763,0.001
0.38714927434921265,0.9166666865348816,0.001
0.3979451358318329,0.9166666865348816,0.001
0.37472471594810486,0.9166666865348816,0.001
0.4181632101535797,0.8999999761581421,0.001
0.32287269830703735,0.949999988079071,0.001
0.40383386611938477,0.9166666865348816,0.001
0.43460437655448914,0.8500000238418579,0.001
0.3536260724067688,0.8999999761581421,0.001
0.3091239631175995,1.0,0.001
0.2958817481994629,0.9666666388511658,0.001
0.39737746119499207,0.8833333253860474,0.001
0.2804584503173828,0.9666666388511658,0.001
0.3949548900127411,0.8833333253860474,0.001
0.4555307626724243,0.8666666746139526,0.001
0.49829307198524475,0.8500000238418579,0.001
0.35100942850112915,0.9166666865348816,0.001
0.403917521238327,0.8999999761581421,0.001
0.3772951364517212,0.9333333373069763,0.001
0.5032569169998169,0.8333333134651184,0.001
0.30279210209846497,0.8833333253860474,0.001
0.33435964584350586,0.8999999761581421,0.001
0.3118197023868561,0.949999988079071,0.001
0.3405981659889221,0.8999999761581421,0.001
0.37669870257377625,0.8833333253860474,0.001
0.3107585310935974,0.9333333373069763,0.001
0.29543963074684143,0.9666666388511658,0.001
0.3297160863876343,0.9166666865348816,0.001
0.32191354036331177,0.8999999761581421,0.001
0.2330619990825653,0.949999988079071,0.001
0.25497180223464966,0.949999988079071,0.001
0.3754664957523346,0.8833333253860474,0.001
0.28503191471099854,0.9666666388511658,0.001
0.34932613372802734,0.9166666865348816,0.001
0.3305972218513489,0.949999988079071,0.001
