best_model_train_loss,best_model_val_loss,best_model_train_acc,best_model_val_acc,best_model_learning_rate,best_model_nb_epoch
9.000286809168756e-07,0.0321225,1.0,0.9345047923322684,9.999999747378752e-05,1991
